2010;7;4;12;15;2.68;0.536;25.26;41.776;378.8;11.44;47.65;0;999.71;241.92;77.974;295.68;95.301;587.05;370.57;457.42;-46.41;16.087;12.488;8.815;0.214;0.225;0.331;0.872;0.017;298.35;5.1745;-10.492
2010;7;4;12;45;3.21;0.642;25.46;41.089;378.68;11.41;48.32;0;999.65;240.71;78.506;294.2;95.952;598.38;371.58;458.71;-33.9;16.067;12.648;8.828;0.207;0.223;0.328;0.872;0.011;310.56;5.0674;-9.1814
2010;7;4;13;15;3.13;0.626;25.66;40.139;378.67;11.39;49.79;0;999.56;243.02;71.48;297.02;87.364;592.57;371.94;459.32;-30.92;16.403;12.752;8.828;0.22;0.223;0.324;0.872;0.007;224.32;3.7302;-9.1242
2010;7;4;13;45;3;0.6;26.18;39.183;378.65;11.37;50.55;0;999.52;241.46;64.948;295.12;79.381;586.84;373.78;462.73;-20.98;16.6;12.87;8.83;0.217;0.225;0.324;0.872;0.004;399.29;5.919;-10.909
2010;7;4;14;15;2.27;0.454;26.54;39.093;377.99;11.64;49.07;0;999.29;236;60.022;288.45;73.36;593;375.14;465.12;5.99;16.777;12.982;8.832;0.208;0.227;0.319;0.872;0;444.08;6.9931;-11.013
2010;7;4;14;45;2.68;0.536;26.55;38.812;378.2;11.56;50.37;0;999;226.19;56.37;276.46;68.896;550.44;374.92;464.23;-8.64;16.89;13.094;8.822;0.21;0.221;0.325;0.872;0;244.13;3.0452;-6.6789
2010;7;4;15;15;2.79;0.558;26.71;38.902;377.94;11.71;49.59;0;998.83;210.66;55.097;257.47;67.341;534.31;374.97;464.16;10.3;16.893;13.188;8.822;0.221;0.224;0.325;0.872;0;329.82;5.0681;-8.5026
2010;7;4;15;45;2.78;0.556;26.61;39.216;377.72;11.77;50.03;0;998.57;194.46;51.562;237.67;63.02;494.75;374.41;462.47;11.37;17.197;13.262;8.828;0.214;0.224;0.326;0.872;0;266.87;3.3451;-1.6032
2010;7;4;16;15;2.11;0.422;26.61;39.801;377.14;11.95;50.12;0;998.4;181.21;45.795;221.48;55.972;471.71;374.15;461.91;27.16;17.12;13.35;8.828;0.212;0.223;0.328;0.872;0;235.88;3.5769;-5.9071
2010;7;4;16;45;2.45;0.49;26.61;40.08;376.9;12.1;50.04;0;998.24;159.82;42.619;195.33;52.089;409.96;373.4;460.12;15.29;17.15;13.4;8.82;0.21;0.222;0.329;0.872;0.005;221.43;3.3593;-6.0245
2010;7;4;17;15;2.54;0.508;26.47;40.177;376.53;12.06;50.38;0;997.94;140.73;37.629;172;45.991;365.09;371.4;457.03;19.56;17.013;13.458;8.83;0.224;0.219;0.322;0.872;0.012;172.16;2.3756;-4.8401
2010;7;4;17;45;2.36;0.472;26.28;40.35;376.53;11.98;51.43;0;997.73;120.59;32.991;147.39;40.322;319.63;369.69;454.25;24.08;16.867;13.468;8.81;0.203;0.224;0.323;0.872;0.021;129.83;2.0723;-2.8033
2010;7;4;18;15;2.16;0.432;26.06;40.723;376.58;11.92;52.58;0;997.65;75.048;30.482;91.725;37.255;223.59;367.89;451.7;28.9;16.767;13.5;8.828;0.218;0.221;0.325;0.874;0.206;104.07;2.2735;-2.7014
2010;7;4;18;45;2.11;0.422;25.78;41.178;376.6;11.95;51.86;0;997.56;73.29;29.252;89.576;35.752;182.7;365.45;448.06;-10.87;16.633;13.508;8.825;0.23;0.237;0.338;0.872;0.06;75.213;1.8571;-2.0456
2010;7;4;19;15;2.23;0.446;25.33;41.75;376.63;11.75;51.67;0;997.57;50.928;27.381;62.246;33.465;117.13;363.02;444.23;-27.67;16.523;13.526;8.838;0.215;0.224;0.329;0.872;0.089;42.683;2.0774;-2.0059
2010;7;4;19;45;1.98;0.396;24.87;43.152;376.85;11.82;49.1;0;997.51;32.413;23.76;39.616;29.04;65.49;360.87;440.77;-35.65;16.403;13.536;8.845;0.213;0.226;0.326;0.873;0.119;0.22303;0.8496;0.0799
2010;7;4;20;15;1.89;0.378;24.21;44.244;377.84;11.72;46.09;0;997.47;17.794;18.728;21.749;22.889;19.74;357.42;435.9;-43.67;16.27;13.546;8.867;0.209;0.223;0.338;0.873;0.135;-19.848;0.85341;1.8736
2010;7;4;20;45;1.69;0.338;23.55;45.6;379.18;11.65;44.39;0;997.33;7.52;12.892;9.191;15.757;-19.09;353.41;431.04;-54.1;16.09;13.554;8.885;0.219;0.223;0.326;0.873;0.151;-34.542;0.87229;2.7008
2010;7;4;21;15;1.53;0.306;22.74;47.705;381.03;11.77;41.63;0;997.34;2.342;6.51;2.862;7.956;-54.59;347.79;424.89;-69.48;15.89;13.522;8.898;0.223;0.218;0.319;0.873;0.167;-37.809;0.31764;5.5799
2010;7;4;21;45;1.7;0.34;21.74;49.469;384.37;11.52;39.53;0;997.32;0.6;2.388;0.733;2.919;-65;341.45;418.86;-70.83;15.663;13.498;8.915;0.224;0.224;0.329;0.874;0.183;-51.462;0.33867;6.3651
2010;7;4;22;15;1.52;0.304;20.79;51.678;385.93;11.46;38.42;0;997.3;0.22;0.878;0.268;1.074;-66.61;338.13;412.87;-69.14;15.433;13.458;8.915;0.204;0.224;0.32;0.874;0.199;-36.654;0.15537;6.6357
2010;7;4;22;45;1.7;0.34;19.94;52.853;388.49;11.15;38.24;0;997.14;0.057;0.227;0.069;0.277;-70.1;334.61;408.08;-70.82;15.2;13.416;8.943;0.21;0.223;0.321;0.875;0.215;-29.631;0.34168;6.6042
2010;7;4;23;15;1.46;0.292;19.27;53.405;390.5;10.78;37.35;0;997.11;0;0;0;0;-68.68;332.16;403.99;-68.73;14.97;13.362;8.96;0.216;0.223;0.323;0.875;0.232;-25.422;0.14697;6.493
